timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd
8.02509,-0.0914,-1.1974,-0.9934,0.0046,0.1343
8.0501,-0.097,-0.7065,-0.9932,0.001,0.0776
8.07512,-0.1003,-0.412,-0.9935,-0.0015,0.0391
8.10014,-0.1025,-0.2747,-0.9943,-0.0031,0.021
8.12509,-0.1041,-0.1967,-0.9949,-0.0026,0.01
8.15009,-0.1053,-0.1571,-0.9962,-0.0056,0.0097
8.17512,-0.1061,-0.098,-0.9976,-0.0056,0.0081
8.20009,-0.1069,-0.0983,-0.999,-0.0061,0.0115
8.22518,-0.1072,-0.0391,0.9999,-0.0046,0.0088
8.25009,-0.1072,0.0,0.9993,-0.0026,0.0037
8.27517,-0.1072,0.0,0.9989,-0.0015,0.0014
8.30071,-0.1072,0.0,0.9987,-0.001,0.0005
8.3252,-0.107,0.02,0.9991,0.002,-0.0058
8.35013,-0.1072,-0.0197,0.9991,0.0,-0.0027
8.37516,-0.1073,-0.0196,0.9989,-0.001,0.0001
8.40009,-0.1075,-0.0197,0.9989,0.0,0.0002
8.42514,-0.1077,-0.0196,0.9994,0.002,-0.0028
8.45009,-0.1078,-0.0197,0.999,-0.0015,0.0007
8.47509,-0.108,-0.0196,0.9994,0.0015,-0.0018
8.50009,-0.1083,-0.0393,0.9996,0.001,-0.0009
8.52515,-0.1086,-0.0392,0.9989,-0.0031,0.0055
